                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    476,                0.32486,                0.31011,                0.98735,                0.99718,                0.98384,                0.99474,                0.98221,                0.20589,                0.19332,                0.78806,               0.000119,               0.000119,               0.000119
                    477,                 0.3296,                  0.312,                0.99375,                0.99369,                0.98642,                0.99476,                0.98241,                0.20323,                0.19274,                0.78615,             0.00011504,             0.00011504,             0.00011504
                    478,                0.33922,                0.31932,                 1.0002,                0.99507,                0.98432,                 0.9948,                0.98152,                0.20395,                0.19154,                0.78763,             0.00011108,             0.00011108,             0.00011108
                    479,                0.33914,                0.32211,                0.99716,                0.99718,                0.98532,                0.99482,                 0.9811,                0.20447,                  0.191,                0.78785,             0.00010712,             0.00010712,             0.00010712
                    480,                0.31136,                0.29895,                 0.9813,                0.99694,                0.98677,                0.99484,                0.98354,                0.20062,                0.18942,                0.78332,             0.00010316,             0.00010316,             0.00010316
                    481,                0.32626,                 0.3057,                0.98421,                0.99648,                0.98635,                0.99483,                0.98211,                0.20317,                0.18965,                0.78485,               9.92e-05,               9.92e-05,               9.92e-05
                    482,                0.31149,                0.30113,                 0.9732,                0.99775,                0.98677,                0.99481,                0.98075,                0.20742,                0.19184,                0.78774,              9.524e-05,              9.524e-05,              9.524e-05
                    483,                0.32597,                0.31235,                0.99431,                0.99859,                0.98518,                 0.9948,                0.97966,                0.20883,                0.19213,                0.78977,              9.128e-05,              9.128e-05,              9.128e-05
                    484,                0.31883,                 0.3007,                0.97487,                0.99859,                0.98373,                 0.9948,                0.98247,                0.20126,                0.18855,                0.78346,              8.732e-05,              8.732e-05,              8.732e-05
                    485,                0.33156,                0.30553,                0.99237,                0.99775,                0.98468,                0.99477,                0.98222,                0.20382,                0.18856,                0.78416,              8.336e-05,              8.336e-05,              8.336e-05
                    486,                0.33805,                0.31513,                0.98598,                0.99714,                0.98538,                0.99479,                 0.9802,                0.20811,                0.19022,                0.78826,               7.94e-05,               7.94e-05,               7.94e-05
                    487,                0.34011,                0.31415,                0.98756,                0.99788,                0.98446,                0.99481,                0.98018,                 0.2079,                0.19068,                 0.7898,              7.544e-05,              7.544e-05,              7.544e-05
                    488,                0.32456,                0.30071,                0.99043,                0.99648,                0.98482,                0.99482,                 0.9823,                0.20087,                0.18847,                0.78399,              7.148e-05,              7.148e-05,              7.148e-05
                    489,                0.32269,                0.32218,                0.98983,                0.99788,                0.98526,                0.99484,                0.98214,                0.20329,                0.18961,                0.78352,              6.752e-05,              6.752e-05,              6.752e-05
                    490,                 0.2811,                0.27649,                0.94526,                0.99788,                 0.9847,                0.99483,                0.98136,                0.20981,                0.19203,                0.78591,              6.356e-05,              6.356e-05,              6.356e-05
                    491,                0.28148,                0.26175,                 0.9497,                0.99788,                 0.9838,                0.99463,                0.97967,                0.21166,                0.19359,                0.78799,               5.96e-05,               5.96e-05,               5.96e-05
                    492,                  0.285,                0.25527,                0.95318,                 0.9962,                0.98468,                0.99468,                0.97792,                0.21092,                0.19492,                0.78924,              5.564e-05,              5.564e-05,              5.564e-05
                    493,                0.28007,                 0.2492,                0.93903,                0.99614,                0.98398,                0.99468,                 0.9773,                0.21206,                0.19878,                 0.7913,              5.168e-05,              5.168e-05,              5.168e-05
                    494,                 0.2704,                0.24804,                0.93934,                0.99577,                0.98452,                0.99467,                0.97514,                0.21604,                0.20303,                0.79368,              4.772e-05,              4.772e-05,              4.772e-05
                    495,                0.27604,                0.24848,                0.94034,                0.99578,                0.98515,                0.99464,                0.97505,                 0.2167,                0.20344,                0.79328,              4.376e-05,              4.376e-05,              4.376e-05
                    496,                0.27823,                0.24646,                 0.9365,                0.99508,                0.98495,                0.99461,                0.97489,                0.21531,                0.20341,                0.79273,               3.98e-05,               3.98e-05,               3.98e-05
                    497,                0.26467,                0.23515,                0.94965,                0.99437,                0.98447,                0.99462,                0.97513,                0.21267,                0.20235,                0.79183,              3.584e-05,              3.584e-05,              3.584e-05
                    498,                0.26206,                0.23289,                0.93466,                0.99507,                0.98428,                0.99467,                0.97638,                0.21049,                0.20077,                 0.7904,              3.188e-05,              3.188e-05,              3.188e-05
                    499,                0.27389,                0.23714,                0.94354,                0.99507,                0.98422,                0.99462,                0.97661,                0.21038,                0.20006,                 0.7905,              2.792e-05,              2.792e-05,              2.792e-05
